 39 3000001 -122.778 -169.262 401.03 494.519 200
 39 -3000001 122.778 169.262 880.466 926.793 200
 40 3000001 25.2266 54.4087 -10.0728 209.041 200
 40 -3000001 -25.2266 -54.4087 548.983 587.35 200
 41 3000001 122.937 51.9129 781.124 817.29 200
 41 -3000001 -123.115 -50.9168 2563.73 2574.97 200.001
 42 3000001 17.5764 -77.8233 -3515.63 3522.22 200.002
 42 -3000001 -16.6273 77.872 -294.406 364.713 200
 43 3000001 -101.061 188.229 -682.386 742.492 200
 43 -3000001 101.061 -188.229 -878.079 925.563 200
 44 3000001 164.133 -82.2818 211.66 344.253 200
 44 -3000001 -164.133 82.2818 771.124 817.522 200
 45 3000001 -98.0588 63.737 1008.19 1034.46 200
 45 -3000001 98.0588 -63.737 817.621 849.812 200
 46 3000001 74.6797 -22.6347 -879.694 905.512 200
 46 -3000001 -74.5735 22.1867 -478.31 524.246 200
 47 3000001 -107.071 60.5182 -10.1009 235.008 200
 47 -3000001 107.169 -60.5222 570.641 617.073 200
 48 3000001 -10.6464 237.492 -42.8082 313.605 200
 48 -3000001 10.6464 -237.492 -135.696 339.012 200
 49 3000001 115.791 -26.2605 1220.78 1242.74 200
 49 -3000001 -115.656 26.7549 947.245 975.379 200
 50 3000001 45.7003 54.2908 -744.026 773.699 200
 50 -3000001 -45.7003 -54.2908 -856.149 882.059 200
 51 3000001 96.9305 -39.5089 1671.08 1686.25 200
 51 -3000001 -96.9305 39.5089 374.366 437.157 200
 52 3000001 -41.8665 -169.397 2154.96 2171.24 199.998
 52 -3000001 41.8665 169.397 2818.85 2831.32 199.999
 53 3000001 -35.9657 -14.9448 -459.89 503.007 200
 53 -3000001 35.9657 14.9448 -160.062 259.108 200
 54 3000001 25.7992 143.619 -1218.54 1243.44 200
 54 -3000001 -25.6469 -143.425 -1996.22 2011.5 199.999
 55 3000001 113.526 125.418 -123.664 289.673 200
 55 -3000001 -113.526 -125.418 -329.702 421.095 200
 56 3000001 109.475 58.6826 598.494 643.136 200
 56 -3000001 -109.807 -58.9692 1023.15 1049.94 200
 57 3000001 -100.731 6.65424 984.384 1009.56 200
 57 -3000001 100.564 -7.30154 2210.65 2221.97 200.001
 58 3000001 -161.659 -165.096 -311.324 436.249 200
 58 -3000001 161.659 165.096 -114.358 326.295 200
 59 3000001 -255.204 45.3271 -356.199 483.799 200
 59 -3000001 255.204 -45.3271 -2077.7 2103.34 200
 60 3000001 -20.7704 129.128 174.002 295.605 200
 60 -3000001 20.7704 -129.128 413.374 477.476 200
 61 3000001 -25.5319 8.05608 -873.476 896.481 200
 61 -3000001 25.5319 -8.05608 -248.483 320.095 200
 62 3000001 -44.6695 -15.7348 -107.784 232.078 200
 62 -3000001 44.6695 15.7348 17.3782 206.264 200
 63 3000001 -51.3958 -71.6171 823.759 852.262 200
 63 -3000001 51.3958 71.6171 -117.025 247.922 200
 64 3000001 86.4341 13.4294 86.2447 234.711 200
 64 -3000001 -86.4341 -13.4294 65.0649 227.782 200
 65 3000001 84.599 254.681 1100.29 1150.06 200
 65 -3000001 -84.599 -254.681 249.831 417.654 200
 66 3000001 -24.6475 16.5984 -436.553 481.105 200
 66 -3000001 24.6683 -16.583 -425.894 471.454 200
 67 3000001 0.181822 8.38419 -430.496 474.76 200
 67 -3000001 -0.181822 -8.38419 -153.149 252.041 200
 68 3000001 -81.7521 123.632 -514.301 571.379 200
 68 -3000001 81.7521 -123.632 -105.17 270.239 200
 69 3000001 -143.889 -5.15006 -1298.47 1321.65 200
 69 -3000001 144.293 5.2478 -586.341 636.116 200
 70 3000001 -74.3617 -124.251 1346.72 1369.17 200
 70 -3000001 74.6656 123.604 3114.45 3124.21 200.003
 71 3000001 343.191 44.2156 -106.055 413.501 200
 71 -3000001 -343.191 -44.2156 -73.3278 406.34 200
 72 3000001 -86.1597 -90.7387 572.509 619.212 200
 72 -3000001 86.1597 90.7387 276.366 363.366 200
 73 3000001 -26.2922 -64.2599 667.749 700.506 200
 73 -3000001 26.4886 64.2083 353.091 411.701 200
 74 3000001 44.1328 35.7603 -60.0491 216.408 200
 74 -3000001 -44.1328 -35.7603 129.774 245.087 200
 75 3000001 306.906 -138.646 -1051.6 1122.18 200
 75 -3000001 -306.906 138.646 -1160.11 1224.44 200
 76 3000001 177.711 128.289 818.643 870.755 200
 76 -3000001 -177.711 -128.289 61.8741 303.096 200
 77 3000001 72.0174 27.8964 -1559.62 1574.29 200
 77 -3000001 -71.5734 -27.5089 -661.041 694.878 200
 78 3000001 -4.40099 -30.2624 -1539.12 1552.36 199.999
 78 -3000001 4.41057 29.5493 -1319.74 1335.14 199.999
 79 3000001 -48.8826 -39.6304 960.64 983.254 200
 79 -3000001 49.1805 39.3743 879.001 903.665 200
 80 3000001 162.531 -59.3164 470.033 539.319 200
 80 -3000001 -162.531 59.3164 272.858 379.982 200
 81 3000001 25.7847 20.6768 115.588 233.351 200
 81 -3000001 -25.7847 -20.6768 -99.0455 225.616 200
 82 3000001 -44.8785 95.7079 184.612 291.986 200
 82 -3000001 44.8785 -95.7079 208.431 307.6 200
 83 3000001 59.1559 35.0138 -187.489 282.626 200
 83 -3000001 -59.1798 -34.7339 -794.867 822.509 200
 84 3000001 -121.68 200.943 291.845 424.685 200
 84 -3000001 121.68 -200.943 161.492 348.229 200
 85 3000001 -76.7376 -64.0566 144.667 266.309 200
 85 -3000001 76.7376 64.0566 378.665 439.749 200
 86 3000001 122.64 43.6323 -19.3834 239.416 200
 86 -3000001 -122.64 -43.6323 20.1292 239.478 200
 87 3000001 17.9397 19.8646 -3.67128 201.817 200
 87 -3000001 -17.9397 -19.8646 -233.947 308.946 200
 88 3000001 -67.9657 139.23 875.364 911.19 200
 88 -3000001 67.9657 -139.23 684.903 730.134 200
 89 3000001 -23.3667 -40.0315 -717.068 745.878 200
 89 -3000001 23.3667 40.0315 -733.288 761.486 200
 90 3000001 243.035 58.7602 -624.977 702.221 200
 90 -3000001 -243.035 -58.7602 -1269.49 1309.24 199.999
 91 3000001 34.3771 82.564 1583.89 1598.97 200
 91 -3000001 -34.5488 -83.4465 2242.45 2253.16 199.999
 92 3000001 53.2708 115.197 -405.181 469.34 200
 92 -3000001 -53.2708 -115.197 -526.691 577.504 200
 93 3000001 -105.876 95.5467 -115.447 271.416 200
 93 -3000001 105.876 -95.5467 -48.8358 250.447 200
 94 3000001 13.353 3.2959 -405.94 452.743 200
 94 -3000001 -13.353 -3.2959 -415.705 461.519 200
 95 3000001 -21.542 22.3928 -568.1 603.078 200
 95 -3000001 21.5326 -22.389 -768 794.222 200
 96 3000001 31.5838 -194.826 -269.622 389.424 200
 96 -3000001 -31.5838 194.826 856.391 901.31 200
 97 3000001 7.3322 -151.141 -632.631 680.529 200
 97 -3000001 -7.3322 151.141 -496.897 556.6 200
 98 3000001 -48.0318 -183.652 102.671 294.239 200
 98 -3000001 48.0318 183.652 216.361 350.496 200
 99 3000001 33.4844 19.0457 -123.187 238.032 200
 99 -3000001 -33.4844 -19.0457 -168.737 264.492 200
 100 3000001 -121.927 -17.0093 -999.651 1026.87 200
 100 -3000001 122.172 17.721 -2563.15 2573.91 199.999
 101 3000001 87.9288 40.1324 958.911 984.303 200
 101 -3000001 -88.0124 -40.2129 922.207 948.593 200
 102 3000001 80.9808 57.2265 -700.434 735.147 200
 102 -3000001 -80.9808 -57.2265 -2292.13 2302.98 200
 103 3000001 5.4046 -135.02 19.6131 242.166 200
 103 -3000001 -5.4046 135.02 57.8962 248.217 200
 104 3000001 84.2851 -30.3339 773.399 803.847 200
 104 -3000001 -84.7417 29.5334 2773.05 2781.7 200
 105 3000001 -47.7457 -62.5195 -314.738 381.115 200
 105 -3000001 47.7457 62.5195 -135.864 254.258 200
 106 3000001 179.333 -389.296 -158.811 498.932 200
 106 -3000001 -179.333 389.296 -411.93 627.215 200
 107 3000001 151.908 -152.138 -147.021 328.386 200
 107 -3000001 -151.908 152.138 1360.37 1391.7 200
 108 3000001 -73.3082 93.7048 1898.58 1912.79 199.999
 108 -3000001 74.1144 -93.9175 770.446 804.923 200
 109 3000001 6.09121 -113.91 -659.381 698.424 200
 109 -3000001 -6.09121 113.91 -1730.26 1745.52 200
 110 3000001 -7.2015 -203.446 193.263 344.663 200
 110 -3000001 7.2015 203.446 524.128 596.785 200
 111 3000001 34.747 41.1905 -138.419 249.126 200
 111 -3000001 -34.747 -41.1905 -8.49496 207.307 200
 112 3000001 34.8894 -154.287 292.5 388.044 200
 112 -3000001 -34.8894 154.287 271.675 372.598 200
 113 3000001 13.724 24.1349 834.475 858.556 200
 113 -3000001 -13.724 -24.1349 1450.4 1464.38 200
 114 3000001 191.999 -28.1113 336.792 437.13 200
 114 -3000001 -191.999 28.1113 730.529 781.873 200
 115 3000001 148.249 -54.9491 -817.773 856.592 200
 115 -3000001 -147.79 54.4966 -1601.8 1621.9 200.001
 116 3000001 -49.805 -90.762 528.766 574.728 200
 116 -3000001 49.7649 90.6821 1623.69 1639.23 200
 117 3000001 -69.4927 -93.2662 425.745 484.548 200
 117 -3000001 69.4927 93.2662 1293.24 1313.78 199.999
 118 3000001 18.7354 146.26 -185.378 310.013 200
 118 -3000001 -18.7354 -146.26 -428.959 495.73 200
 119 3000001 345.514 -83.7466 -470.975 623.066 200
 119 -3000001 -345.514 83.7466 46.3023 410.533 200
 120 3000001 -63.2897 310.202 -482.992 611.156 200
 120 -3000001 63.2897 -310.202 -604.707 711.268 200
 121 3000001 103.937 46.2384 -676.693 714.741 200
 121 -3000001 -103.968 -46.6955 -848.88 879.538 200
 122 3000001 -46.5838 -70.3431 -1009.37 1032.45 200
 122 -3000001 46.3613 69.2712 -1775.92 1789.09 200
 123 3000001 174.751 -46.8867 112.959 292.397 200
 123 -3000001 -174.751 46.8867 952.719 990.156 200
 124 3000001 209.802 211.357 470.966 592.029 200
 124 -3000001 -209.802 -211.357 337.692 492.67 200
 125 3000001 101.198 18.3707 -272.276 353.147 200
 125 -3000001 -101.198 -18.3707 -181.507 289.004 200
 126 3000001 37.5465 1.62546 1133.83 1151.95 200.001
 126 -3000001 -37.8928 -2.05542 1008.27 1028.62 200
 127 3000001 49.6474 -7.65817 -86.42 223.589 200
 127 -3000001 -49.6474 7.65817 -1515.48 1529.44 200.001
 128 3000001 -11.6856 -88.8546 -1172.16 1192.48 199.999
 128 -3000001 11.6856 88.8546 -1533.39 1548.97 200
 129 3000001 -15.8262 91.3643 -1399.86 1417.11 200
 129 -3000001 15.8262 -91.3643 -271.953 350.08 200
 130 3000001 104.286 86.0031 1701.01 1718.05 200
 130 -3000001 -104.578 -85.5067 1816.95 1832.91 200
 131 3000001 0.928169 26.0144 35.6736 204.818 200
 131 -3000001 -0.928169 -26.0144 68.7337 213.077 200
 132 3000001 -272.105 -70.8074 -265.659 435.465 200
 132 -3000001 272.105 70.8074 69.1905 351.912 200
 133 3000001 109.808 -85.4891 426.642 491.314 200
 133 -3000001 -109.808 85.4891 124.381 273.563 200
 134 3000001 -4.18522 173.298 41.4925 267.902 200
 134 -3000001 4.18522 -173.298 15.0515 265.097 200
 135 3000001 -82.8892 99.39 -216.041 321.594 200
 135 -3000001 82.8892 -99.39 -843.895 876.874 200
 136 3000001 142.91 -67.2948 1090.54 1119.93 200
 136 -3000001 -142.215 67.1298 756.022 797.685 200
 137 3000001 36.3464 13.1254 -543.738 580.641 200
 137 -3000001 -36.1838 -13.2295 -1559.42 1572.67 200.001
 138 3000001 -42.6169 -26.7648 -566.572 602.94 200
 138 -3000001 42.6169 26.7648 -232.433 310.737 200
 139 3000001 -15.1239 -20.8567 -226.777 303.466 200
 139 -3000001 15.1239 20.8567 -319.276 377.625 200
 140 3000001 -150.437 -218.683 -667.202 745.394 200
 140 -3000001 150.437 218.683 -1383.24 1422.61 199.999
 141 3000001 95.2714 -57.8042 336.456 406.965 200
 141 -3000001 -95.2714 57.8042 55.9254 235.681 200
 142 3000001 69.9772 195.142 -617.353 681.251 200
 142 -3000001 -69.9772 -195.142 -1809.02 1831.81 199.999
 143 3000001 -2.38752 41.0628 810.55 835.872 200
 143 -3000001 2.38752 -41.0628 728.112 756.2 200
 144 3000001 49.6691 -25.5914 625.416 658.989 200
 144 -3000001 -49.6691 25.5914 688.464 719.1 200
 145 3000001 -82.667 68.3758 1878.33 1891.99 199.999
 145 -3000001 82.667 -68.3758 1653 1668.51 200
 146 3000001 -122.441 -26.1804 -1210.79 1233.56 199.999
 146 -3000001 121.283 25.2279 -2691.47 2701.74 200
 147 3000001 82.6768 -105.127 -1417.14 1437.42 200
 147 -3000001 -82.6728 105.121 -3820.98 3828.54 199.999
 148 3000001 -393.566 2.10748 181.31 477.255 200
 148 -3000001 393.566 -2.10748 373.169 578.06 200
 149 3000001 181.499 -48.9728 410.671 493.954 200
 149 -3000001 -181.499 48.9728 224.787 354.78 200
 150 3000001 -11.5515 -154.556 806.833 845.577 200
 150 -3000001 11.4245 153.987 1535.89 1556.54 200.001
 151 3000001 -1.73035 3.19 600.32 632.77 200
 151 -3000001 1.73035 -3.19 367.417 418.34 200
 152 3000001 -65.002 42.5279 -884.962 910.599 200
 152 -3000001 65.002 -42.5279 -1833.54 1846.05 200
 153 3000001 -59.6275 269.405 -53.3348 344.933 200
 153 -3000001 59.6275 -269.405 301.437 454.971 200
 154 3000001 283.123 29.3266 148.652 378.307 200
 154 -3000001 -283.123 -29.3266 -152.745 379.934 200
 155 3000001 -53.6477 82.1334 251.174 335.727 200
 155 -3000001 53.6477 -82.1334 4.98958 222.82 200
 156 3000001 -20.7344 29.4189 937.786 959.551 200
 156 -3000001 20.9235 -29.007 747.921 775.026 200
 157 3000001 51.1925 -1.5813 1606.46 1619.67 200
 157 -3000001 -51.1925 1.5813 2513.84 2522.3 199.999
 158 3000001 -15.641 3.9896 431.129 475.535 200
 158 -3000001 15.641 -3.9896 437.278 481.116 200
 159 3000001 20.0028 -215.924 317.72 433.554 200
 159 -3000001 -19.9924 215.916 317.565 433.437 200
 160 3000001 -79.0209 -93.273 221.653 322.606 200
 160 -3000001 79.0209 93.273 141.88 273.997 200
 161 3000001 52.4888 -105.39 -241.993 335.295 200
 161 -3000001 -52.4888 105.39 119.136 260.875 200
 162 3000001 27.241 25.1566 -96.9558 225.334 200
 162 -3000001 -27.241 -25.1566 -58 211.516 200
 163 3000001 -47.7908 -13.075 984.808 1006.13 200
 163 -3000001 47.7259 13.6751 1072.32 1091.94 200
 164 3000001 112.372 -73.5011 768.38 805.256 200
 164 -3000001 -112.309 73.5387 129.451 273.457 200
 165 3000001 39.0219 -23.255 712.714 741.637 200
 165 -3000001 -39.0219 23.255 529.538 567.868 200
 166 3000001 -104.17 38.0072 -333.004 403.965 200
 166 -3000001 104.17 -38.0072 -202.05 305.156 200
 167 3000001 -31.6756 -31.0354 11.9201 205.204 200
 167 -3000001 31.6756 31.0354 421.406 468.561 200
 168 3000001 -38.5113 -154.894 863.55 900.663 200
 168 -3000001 38.5113 154.894 800.426 840.331 200
 169 3000001 34.496 29.4728 103.326 229.641 200
 169 -3000001 -34.496 -29.4728 511.491 551.073 200
 170 3000001 30.1794 -27.535 -948.855 970.565 200
 170 -3000001 -30.214 27.7651 -409.404 457.488 200
 171 3000001 83.6111 -89.3774 -131.504 268.835 200
 171 -3000001 -83.6111 89.3774 47.8516 239.309 200
 172 3000001 261.786 -143.586 -1322.86 1370.8 200
 172 -3000001 -262.119 144.59 -1711.99 1749.44 200
 173 3000001 15.6573 -43.9063 0.109205 205.36 200
 173 -3000001 -15.6573 43.9063 -73.5292 218.127 200
 174 3000001 -147.311 100.181 230.833 353.583 200
 174 -3000001 147.24 -100.436 1808.55 1828.28 200
 175 3000001 3.88965 -55.9253 342.832 400.845 200
 175 -3000001 -3.88965 55.9253 52.1675 214.159 200
 176 3000001 95.7526 38.3086 -190.917 295.103 200
 176 -3000001 -95.7526 -38.3086 -326.895 396.858 200
 177 3000001 -8.00025 -121.535 1922.85 1937.05 199.999
 177 -3000001 8.50502 120.403 1219.14 1241.32 200
 178 3000001 12.1831 120.483 1452.16 1470.86 200
 178 -3000001 -12.1831 -120.483 362.433 431.303 200
 179 3000001 1.71793 -72.9554 -110.434 239.836 200
 179 -3000001 -1.71793 72.9554 -190.616 285.762 200
 180 3000001 -96.0576 4.60512 -407.608 464.104 200
 180 -3000001 96.0576 -4.60512 -1326.62 1345.05 200
 181 3000001 -26.5249 -46.0762 -2343.15 2352.27 200.002
 181 -3000001 26.5413 46.0818 -626.278 659.584 200
 182 3000001 29.2452 3.46361 -240.686 314.32 200
 182 -3000001 -29.2452 -3.46361 20.9356 203.238 200
 183 3000001 -52.9369 -30.3418 94.4098 229.426 200
 183 -3000001 52.9369 30.3418 405.296 456.057 200
 184 3000001 -20.1142 45.5199 -566.661 602.977 200
 184 -3000001 20.1142 -45.5199 -1445.39 1460.01 200
 185 3000001 -131.863 52.0152 250.164 350.251 200
 185 -3000001 131.863 -52.0152 737.055 776.752 200
 186 3000001 2.54609 -56.5833 -1488.85 1503.3 200
 186 -3000001 -2.54609 56.5833 -1778.99 1791.1 200
 187 3000001 6.74994 -3.32002 -3452.8 3458.6 199.999
 187 -3000001 -6.28698 4.06476 -408.69 455.064 200
 188 3000001 16.6578 70.1196 498.269 541.725 200
 188 -3000001 -16.6578 -70.1196 178.467 277.57 200
 189 3000001 63.0912 161.669 1540.83 1563.42 200
 189 -3000001 -63.7174 -162.569 1256.1 1283.85 200
 190 3000001 203.066 -66.8774 329.349 440.658 200
 190 -3000001 -203.066 66.8774 266.4 395.825 200
 191 3000001 19.6054 92.4594 -110.032 247.063 200
 191 -3000001 -19.6054 -92.4594 233.495 321.641 200
 192 3000001 -13.8432 -6.5772 -812.37 836.768 200
 192 -3000001 13.8432 6.5772 -189.144 275.7 200
 193 3000001 -161.849 1.55315 -742.69 785.994 200
 193 -3000001 161.849 -1.55315 -210.921 332.694 200
 194 3000001 -182.671 -355.329 1012.43 1106.64 200
 194 -3000001 182.671 355.329 501.421 671.603 200
 195 3000001 -43.3091 -107.572 853.98 884.719 200
 195 -3000001 43.3091 107.572 219.916 319.077 200
 196 3000001 -193.78 -17.2029 333.457 434.788 200
 196 -3000001 193.78 17.2029 -13.1333 279.319 200
 197 3000001 -15.6761 47.5318 246.817 321.596 200
 197 -3000001 15.6761 -47.5318 1671.25 1683.92 200.001
 198 3000001 290.548 -57.7977 -1434.06 1477.93 200
 198 -3000001 -290.318 57.1201 -522.801 633.142 200
 199 3000001 38.6029 -12.7294 -140.399 247.718 200
 199 -3000001 -38.6029 12.7294 -182.976 274.103 200
 200 3000001 -6.63274 -62.3365 236.746 316.194 200
 200 -3000001 6.63274 62.3365 581.41 618.035 200
 201 3000001 -35.7424 -170.45 -2077.6 2094.46 199.998
 201 -3000001 36.1791 169.034 -1811.62 1830.8 200
 202 3000001 103.074 -79.0891 -344.774 419.224 200
 202 -3000001 -103.074 79.0891 -125.725 269.604 200
 203 3000001 33.4571 -44.2239 2000.52 2011.25 200
 203 -3000001 -33.4571 44.2239 214.911 298.767 200
 204 3000001 156.234 72.2061 -481.158 548.758 200
 204 -3000001 -156.234 -72.2061 -953.631 989.462 200
 205 3000001 60.1049 7.19239 -208.303 295.05 200
 205 -3000001 -60.1049 -7.19239 -184.719 278.9 200
 206 3000001 -78.2006 -35.0027 -1268.58 1287.11 200
 206 -3000001 78.2006 35.0027 -627.217 663.884 200
 207 3000001 14.8116 -35.3672 89.6482 222.502 200
 207 -3000001 -14.8116 35.3672 305.958 367.533 200
 208 3000001 1.09163 103.551 1075.63 1098.95 200
 208 -3000001 -0.495025 -103.883 1330.15 1349.1 200
 209 3000001 3.09724 -128.1 -2504.55 2515.78 199.999
 209 -3000001 -4.34547 127.944 -2090.56 2104.01 200.001
 210 3000001 -80.8811 -36.9408 -838.998 867.078 200
 210 -3000001 80.8811 36.9408 -428.969 481.582 200
 211 3000001 91.3522 72.3934 -2189.92 2202.13 200
 211 -3000001 -91.3522 -72.3934 -329.651 402.81 200
 212 3000001 -18.7504 -52.3588 -121.655 240.61 200
 212 -3000001 18.8333 52.3445 -128.856 244.333 200
 213 3000001 -109.206 213.474 -862.34 917.13 200
 213 -3000001 109.206 -213.474 -163.254 352.348 200
 214 3000001 -133.656 -72.6577 -282.511 378.094 200
 214 -3000001 133.656 72.6577 -2737.41 2748.92 200.001
 215 3000001 141.563 -110.361 -644.578 698.356 200
 215 -3000001 -141.563 110.361 -1534.85 1558.2 200
 216 3000001 -150.908 94.8995 -283.386 389.983 200
 216 -3000001 150.908 -94.8995 -800.821 844.448 200
 217 3000001 61.523 -162.453 455.845 527.229 200
 217 -3000001 -61.523 162.453 939.054 975.704 200
 218 3000001 23.7481 -20.6428 -209.303 291.201 200
 218 -3000001 -23.7343 20.6488 33.8232 205.265 200
 219 3000001 -122.112 608.951 1234.07 1395.94 200
 219 -3000001 121.655 -608.941 566.89 864.276 200
 220 3000001 37.6606 61.4712 -398.707 451.846 200
 220 -3000001 -37.6606 -61.4712 -565.367 604.017 200
 221 3000001 39.6961 52.1301 514.552 555.93 200
 221 -3000001 -39.6961 -52.1301 89.5798 228.731 200
 222 3000001 168.617 -117.604 -198.974 349.075 200
 222 -3000001 -168.617 117.604 -487.729 565.811 200
 223 3000001 -131.142 48.2119 93.738 261.361 200
 223 -3000001 131.142 -48.2119 -7.05191 244.075 200
 224 3000001 23.4805 -33.2206 148.807 252.584 200
 224 -3000001 -23.4805 33.2206 -196.971 283.642 200
 225 3000001 -248.06 -115.547 -179.768 383.668 200
 225 -3000001 247.984 115.528 -674.748 755.068 200
 226 3000001 -20.342 -26.8463 -297.352 359.935 200
 226 -3000001 20.342 26.8463 -740.213 767.496 200
 227 3000001 402.826 0.00884257 571.042 726.883 200
 227 -3000001 -403.872 -0.0891014 3089.15 3121.85 200.002
 228 3000001 43.8212 23.6239 866.993 891.154 200
 228 -3000001 -43.8212 -23.6239 261.478 332.94 200
 229 3000001 2.4452 32.785 218.651 298.143 200
 229 -3000001 -2.4452 -32.785 38.0622 206.227 200
 230 3000001 29.6803 59.6496 467.107 512.473 200
 230 -3000001 -29.6803 -59.6496 1749.16 1761.82 200.001
 231 3000001 -63.202 41.3913 -324.155 388.309 200
 231 -3000001 63.202 -41.3913 -106.712 238.946 200
 232 3000001 -34.3494 -90.0312 -104.241 245.258 200
 232 -3000001 34.3494 90.0312 -135.333 260.001 200
 233 3000001 -3.05767 -38.5268 -2288.83 2297.87 200.001
 233 -3000001 3.05767 38.5268 -338.727 395.259 200
 234 3000001 -126.953 54.0998 -1382.35 1403.55 200
 234 -3000001 126.257 -54.8458 -2469.81 2481.71 199.998
 235 3000001 45.6348 35.4189 88.2538 226.11 200
 235 -3000001 -45.6348 -35.4189 306.481 370.496 200
 236 3000001 -4.89345 111.118 -827.852 858.9 200
 236 -3000001 4.89345 -111.118 -1248.76 1269.55 200
 237 3000001 129.555 -82.5279 253.54 357.601 200
 237 -3000001 -129.555 82.5279 159.876 298.59 200
 238 3000001 13.4098 38.861 -895.664 918.643 200
 238 -3000001 -13.6277 -38.9817 -681.766 711.695 200
 239 3000001 -115.466 58.0276 1255.74 1278.12 200
 239 -3000001 115.415 -58.0266 144.372 278.444 200
 240 3000001 -219.65 -216.118 -611.814 713.631 200
